text,label
Pakistan to tour India Pakistan say they will tour India in February 2005 to play three Tests and five one-day internationals.,0
"Microsoft raises FUD over patents Microsoft has responded to our story yesterday about it threatening Asian governments that, if they choose Linux, they may get sued - possibly by one of the holders of the  quot;more ",3
Exit Poll Talk Hits the Stock Market Blue chips fell on Tuesday in a sharp reversal that trimmed gains in other indexes as Internet sites suggested exit polls had Sen. John Kerry ahead of President Bush in key states in the US presidential election.,2
A fourth man arrested in Germany for alleged plot against Allawi A fourth man was detained Saturday in connection with an attack plot against visiting Iraqi Prime Minister Iyad Allawi while the three Iraqi suspects arrested on Friday were brought before a federal magistrate.,0
"Oracle Doesn #39;t Want to Take It Higher With Oracle #39;s (ORCL:Nasdaq - news - research) \$24-a-share offer for PeopleSoft (PSFT:Nasdaq - news - research) set to expire late Friday night, the database giant has thrown cold water on the notion that the price could go higher.",2
"Chirac meets Blair under shadow of Iraq As a sign of their continuing co-operation, the leaders of Britain and France are scheduled to hold a meeting in London on 18 November.",0
"Bears Wide Receiver Terrell Arrested  LAKE FOREST, Ill. (Sports Network) - Chicago Bears wide  receiver David Terrell has been arrested for traffic  violations.",1
Scotland defender Pressley ruled out of qualifiers Scotland defender Steven Pressley is the latest player to drop out of a depleted squad for the World Cup qualifiers with Norway and Moldova.,1
"BlackBerry phone rings all the right notes In the beginning, there was BlackBerry. A delicious fruit, yes, but also a clever way to get your e-mail on a pager-like device. Then there was BlackBerry: a clever way to get your ",3
"Can Japan rule the consumer electronics realm? Yes, say technologists there; they'll do it with a little help from Sony and a group of people called the Bro Dra.",3
"Philip Morris Hikes Cigarette Prices (Reuters) Reuters - Philip Morris USA cut wholesale\discounts on its best-selling Marlboro cigarettes and three\other brands, a spokeswoman said on Friday, effectively raising\prices for the first time in more than two-and-a-half years.",2
"Higher Expenses Trim Barnes Noble Profits  NEW YORK (Reuters) - Barnes   Noble Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=BKS.N target=/stocks/quickinfo/fullquote""&gt;BKS.N&lt;/A&gt;, the  leading U.S. bookseller, on Monday said quarterly profit fell  due to higher expenses and soft demand for titles in its  bestseller category.",2
GLAZER  #39;SPECTRE #39; HANGING OVER UNITED Malcolm Glazer will make David Gill sweat before deciding whether he wishes to pursue his takeover plan for Manchester United. The Old Trafford board had been expecting some kind of public response from the ,1
"US launches new raids on Falluja US air strikes on the rebellious Iraqi city of Falluja kill at least seven people, hospital officials say.",0
"Martha wants her bills paid WASHINGTON -- Martha Stewart is asking the company she founded to reimburse about \$3.7 million US of the legal fees she incurred while on trial earlier this year for obstruction of justice and other charges, according to a regulatory filing.",2
"San Francisco #39;s  #39;Candlestick #39; Now  #39;Monster Park #39; San Francisco renamed its most storied sports stadium  quot;Monster Park quot; on Tuesday, in a deal that trades \$6 million from an electronics cable company for the name to Candlestick Park.",1
"HUD Secretary Comments on Fannie Mae WASHINGTON - It #39;s up to the board of Fannie Mae to decide whether top managers should be removed in the wake of the mortgage giant #39;s accounting crisis, HUD Secretary Alphonso Jackson said Wednesday.",2
STK Grabs Storage Management Vendor Tape storage king StorageTek puts new pressure on the storage-management market with an acquisition. By Martin J. Garvey. Storage Technology Corp.,3
"Iraqi group claims Kurds #39; beheading An Iraqi group said it killed three members of the Kurdistan Democratic Party (KDP), which cooperates with the Iraqi government, and posted a video tape on its web site of the apparent beheadings.",0
"Dollar hits record low vs. euro TOKYO (CBS.MW) - The dollar hit a record low against the euro for a second straight Asian session Thursday, as investors continued to test the resolve of the monetary authorities in Japan and Europe to try to stem the weakening dollar trend.",2
"England strike early in first Test PORT ELIZABETH, South Africa (AFP) - South African batting kingpins Graeme Smith and Jacques Kallis were both out for nought as England made a strong start on the first day of the first Test at St George #39;s Park.",1
"Nikkei Hits 1-Month Closing Low  TOKYO (Reuters) - Japan's Nikkei stock average dipped 1.06  percent to a one-month closing low on Wednesday, extending  losses from the day before when poor Japanese industrial output  data put a damper on the economy's outlook.",2
Broker Pleads Guilty to Cheating Clients A former well-known New York stockbroker pleaded guilty Tuesday to cheating his clients out of millions of dollars and generating fraudulent commissions for himself.,2
"This is why the Huskies need to go after Tedford BERKELEY, Calif. - Aaron Rodgers believes in his coach. He believes in his coach #39;s word. His coach #39;s commitment. So a couple of years ago, when California football coach Jeff Tedford was recruiting Rodgers ",1
"Yukos unit to be sold for knockdown \$4 bn The Russian government yesterday night appeared to be preparing to sell the main asset of Yukos, the countrys embattled oil company, for as little as \$4 billion - a fraction of its fair value -n a move analysts branded as daylight robbery ",2
"Eagles' Westbrook Could Miss Some Time  PHILADELPHIA (Sports Network) - Eagles running back Brian  Westbrook could miss some time with a broken rib, a  Philadelphia television station reported Tuesday night.",1
"Earnings Not So Sweet for Krispy Kreme  NEW YORK (Reuters) - Krispy Kreme Doughnuts Inc. on  Thursday said its quarterly profit tumbled by more than half  and slashed its sales growth outlook for the rest of the year,  wiping 17 percent off the value of its stock.",2
Air Force Seeks Contract Reviews Department of Defense asked to lead review of contracts awarded by a former procurement official who has admitted giving Boeing Co. preferential treatment.,2
Australia targeted for first time in Iraq car bomb Australian troops in Baghdad came under attack today for the first time since the end of the Iraq war when a car bomb exploded injuring three soldiers and damaging an Australian armoured convoy.,0
PalmSource to build Palm OS on Linux &lt;strong&gt;Update&lt;/strong&gt; Buys Chinese phone software firm to speed release,3
Miami Heat Team Report - December 5 (Sports Network) - The Miami Heat were handed a 104-95 setback by the Denver Nuggets on Saturday night at the Pepsi Center. Carmelo Anthony scored 28 points to lead Denver.,1
Wales caught as Poles vault ahead towards finish Mark Hughes farewell as Wales manager turned into a wake as their World Cup dreams were shattered by a remarkable Polish comeback.,1
Expedition Seeks Record of Earth Climate (AP) AP - Scientists believe a 50-million-year record of the Earth's climate lies in an underwater mountain chain in the ice-clogged waters near the North Pole.,3
Clear Pictures of How We Think Functional MRI is helping researchers reveal how the human brain operates and the ways in which it affects emotion and reason. By Rowan Hooper.,3
"Cingular clears hurdle for AT T Wireless acquisition WASHINGTON - Cingular Wireless LLC will divest itself of wireless customers and other assets in 13 U.S. markets as a requirement for its \$41 billion acquisition of AT T Wireless Services Inc., according to an consent decree announced Monday by the company and the U.S. Department of Justice (DOJ).",3
"US Army deserter Jenkins sobs after release from prison (Camp Zama, Japan-AP) Nov. 27, 2004 - Charles Jenkins hopes to make one more trip to the US before settling down to a new life in northern Japan.",0
"N Korea warns on nuclear rods North Korea has said it has turned plutonium from 8,000 spent fuel rods into nuclear weapons. Speaking at the UN General Assembly, Vice Foreign Minister Choe Su-hon said the weapons were needed for  quot;self-defence quot; against  quot;US nuclear threat quot;.",0
"Treasury Report Finds No Manipulation  WASHINGTON (Reuters) - None of the United States' major  trading partners manipulated their currencies to gain economic  advantage in the first half of 2004, the U.S. Treasury  Department said in a report released on Friday.",2
