text,keywords,label
传交往过三浦春马与锦戸亮！为何新垣结衣最后钟情星野源？,"锦户亮,逃耻,新垣结衣,逃避虽可耻但有用,地狱为何恶劣,星野源,三浦春马,结衣,恋空
",news_entertainment
长城vv5到底怎么样？,"
",news_car
价值洼地医药板块 怎么寻找牛股,"智飞生物,重庆啤酒,糖尿病,QDII,默沙东,HPV疫苗
",news_finance
内蒙古鄂尔多斯举行春季那达慕,"成吉思汗陵旅游区,内蒙古鄂尔多斯举行春季那达慕,成吉思汗陵,内蒙古,鄂尔多斯
",news_culture
滨海天际、香洲府、海湾壹号，华发+碧桂园珠海合作三项目揭开面纱,"商务区,海湾,碧桂园,滨海,华发·
",news_house
西北大环线之旅：一直在路上，不诉离伤！,"茶卡盐湖,敦煌,嘉峪关,月牙泉,青海湖,莫高窟
",news_travel
在洛杉矶杀了三人回中国做司机！在美国犯案逃亡回国的华人咋样了,"爱荷华市,洛杉矶警局,崔泰之,高天梅,韩国城
",news_world
为什么滴滴公司要给不合法的车辆和司机派单？,"
",news_tech
2018高薪就业年｜我们已经在路上，你还不快来！,"战略合作签约现场战略合作,保障险,课工场,中国人保,人民邮电出版社
",news_tech
马来西亚今日举行大选 华人或成决定胜负关键因素,"国阵,纳吉布,马哈蒂尔,浮罗交怡,反对派
",news_world
重磅！全国教材2019完成大换血：家长需了解这3个问题,"教材,黄河颂,语文,高考,科学课,壶口瀑布,焦点访谈,传统文化,无名岛
",news_edu
iphone怎么拦截“呼死你”？,"
",news_tech
一张图看出德赫亚今年有多出色，可惜本赛季或再度无缘金手套！,"西汉姆,曼联,德赫亚,沃特福德,埃德森
",news_sports
粘玉米速冻产业效益如何？,"
",news_agriculture
怎样在区块链中选择价值币呢？,"
",news_tech
去杭州旅游，吃杭帮菜的地方有推荐的吗？,"
",news_travel
古力迎来围甲第400战 带领重庆客场取胜,"400盘,杨鼎新,李轩豪,古力,重庆队
",news_sports
微软：近7亿部设备正运行Win10，1年增长了2亿部,"微软,Build,Microsoft,Windows 10,Office 365
",news_tech
蓝盈莹妈妈终于给女儿送汤了，50岁的她气质也太好了吧,"温碧霞,娱乐圈,刘亦菲,母亲节,蓝盈莹
",news_entertainment
比起亚洲杯分组，我们更关心的是里皮如何改造国足……,"里皮,亚洲杯,中国杯,热身赛,东亚杯
",news_sports
航空产业深度报告：军机迎来发展新纪元,"高教机,S-70,J-15,J-10,教练机,直升机,军机,UH-60,运-20,运输机,大型运输机,C-17,解放军,战斗机,世界空军力量,AH-64,JL-9,加油机,F-22,F-35
",news_military
王者荣耀：kpl交际花，拖米已经确认订婚，祝幸福,"路西法,王者荣耀,职业选手,主播,交际花
",news_game
西安工程大学独立建校40周年捐赠倡议书,"西安工程大学,支付宝,校友,捐赠,独立建校40
",news_edu
TeamLab 无边界数字艺术博物馆，让科技与艺术完美结合,"艺术,艺术博物馆,数字艺术,TeamLab,森大厦
",news_culture
上海临港今天宣布建设国内首个陆、海、空无人系统综合示范区,"临港地区,人工智能,无人驾驶,无人船,滴水湖
",news_tech
《宝藏世界》五月新品毛毛虫坐骑免费送,"宝藏世界,游戏,毛毛虫
",news_game
上投摩根香港精选10日起发行,"投摩根,工商银行,上投摩根,香港,浦发银行
",news_finance
解答：什么是超载？,"超载,货车,行驶证,半挂车
",news_car
MSI小组赛RNG完整赛程表公布,"小组赛,MSI
",news_game
小米要上市了，有十万块钱怎么能买到小米的股票？,"
",news_tech
关于均线系统，有什么独特的、有效的见解跟设置用法吗？,"
",news_finance
赛后采访：洛瑞与德罗赞将头埋在桌下，他在那里我们不能战胜,"凯西,德罗赞,猛龙队,勒布朗,半决赛
",news_sports
潍坊奎文区举办第七届中小学科技创新节 探索学生创新精神,"中小学生,奎文区,中小学科技,科技创新节,微视频
",news_edu
《巴清传》除了“高云翔”，这些“神秘原因”也让这部剧播不了！,"武媚娘传奇,军师联盟,巴清传,秦始皇,范冰冰,高云翔,阿那亚恋情,赢天下,如懿传,郭品超,巴清
",news_entertainment
水果卖不出去？你可能没有试试这么做,"孙永涛,蓝莓酒,蓝莓,尚田镇,深加工
",news_agriculture
2018款雷克萨斯NX正式上市 售31.80-56.90万元,"雷克萨斯NX,E-CVT,现款车型,雷克萨斯,后视镜自动防眩目
",news_car
火箭目前阵容中有哪些球员拥有分区决赛的经验？,"
",news_sports
澳昆士兰科技大学两女留学生失踪 其中一人系华裔,"Armani,深蓝色,黄金海岸,QUT,Southport
",news_world
啸创股份2017年营收2.6亿元 净赚185万元,"啸创,啸创股份,上年同期
",news_finance
包容：武威人地域精神的特质——武威城市精神拓展解读之三,"霓裳羽衣曲,金光明经,大智度论,武威,民族团结,凉土异经,旧唐书,忠壮,昙无谶,清商乐,西凉乐,北堂书钞,明史,武威郡,鸠摩罗什,婆罗门曲,贤劫经
",news_culture
坐拥270度维多利亚港美景Paper Moon的白天与晚上都很好拍,"披萨,沙律,维多利亚港,宽条面,海运大厦
",news_travel
合景泰富地产集团携手国泰安教育 开启“地产+智慧教育”时代,"国泰安教育技术股份有限公司,合景泰富地产集团,生态链,智慧教育,国泰安教育
",news_finance
格利尔2017年营收3.22亿元 净赚2454万元,"格利尔,上年同期
",news_finance
对联：燕舞枇杷黄，求高手妙对,"枇杷黄,燕舞
",news_culture
如果一颗1km小行星坠入太平洋，将会发生什么？,"
",news_military
王者如何玩转韩信这个角色？,"
",news_game
如果回到1997年，你最想和20年前的BAT哪位大佬混？,"马东敏,马云,加利福尼亚,李彦宏,马化腾
",news_tech
“良心景区”和“黑心景区”有哪些？,"
",news_travel
亮眼！藤县现代特色农业又霸气出镜上节目啦！,"粉葛,凡事说理,广西电视台,王凯,特色农业建设,藤县
",news_agriculture
5月ESI排名出炉，浙大前进八位，工程学科进前万分之一！北大国科大首进世界百强,"世界学术机构排名前,浙江大学,ESI,浙大,学科
",news_edu
丈夫患癌我背水泥攒钱救他，一年后完工回家，惊喜突然来了,"淅淅沥沥,医院,强子
",news_story
为什么是罗森便利店占领了上海的市场，而不是711？,"
",news_finance
15万左右什么车性价比高？,"
",news_tech
大嫂徐冬冬海边沙滩清凉性感写真，眼神中带着一种异域风情,"风情大嫂徐冬冬海边沙滩,徐冬冬,徐冬冬海边沙滩清凉性感,异域风情,性感写真
",news_travel
坝上狂虐500公里，哈弗H2不负众望！今天即将直播拆车，精彩等你,"哈弗h2,坝上草原,H2,哈弗,变速器,SUV,哈弗H2
",news_car
三星堆文化与埃及文化有何关联？,"
",news_culture
在沙巴，你最美好和难忘的体验是什么？,"
",news_travel
赵文卓和甄子丹的矛盾是怎么回事？,"赵文卓,关云长,甄子丹,李连杰,什刹海体校,吴京
",news_entertainment
美国印20万亿美元还债会有什么结果？,"
",news_finance
"胡歌2018年实现“接戏三部曲”, 大家觉得哪一部胡歌最应该出演？","琅琊排行榜,胡戈,剑与仙,迷彩,美好时光,仙剑4,仙人记,琅琊,李逍遥,中国电影,刀剑5
",news_entertainment
二手车套路有多深？看这台“大梁焊接”雷克萨斯ES如何骗过众人！,"雷克萨斯ES,ES200,散热器,二手车,事故车,雷克萨斯
",news_car
王者荣耀：最强的打野英雄，不是李白也不是阿珂，而是这几个脆皮,"李元芳,打野英雄,支援能力,出神入化
",news_game
我出车祸后老公经常让我吃药，无意看到马桶里的纸片，我攥紧拳头,"避孕药
",news_story
那年填志愿，一不小心，我的大学上了五年！,"高考,填志愿
",news_edu
借力“一带一路”倡议 以色列揽中国游客,"中国游客,国家旅游部,以色列国家,一带一路,以色列
",news_travel
王者荣耀：秒杀最快的英雄排行，猴子只能排第二，第一是位大冷门,"兰陵王,秒杀榜
",news_game
美军祁观︱美国空军的烦恼,"B-2A,美空军,B-21,空中优势,美军,F-15,空军,F-35,美国空军,B-52,F-16,空中,F-22,2030年空中优势飞行规划
",news_military
上联：妙笔生花花生米，下联如何对？,"
",news_culture
独家：2017年度光伏企业财报分析！,"村主任,太阳能
",news_agriculture
初中毕业学什么技术？,"
",news_edu
农村俗语“人从脚下老，病从虚处发”有没有道理？该如何看待这句话？,"
",news_agriculture
“生态+文化”：铺实青海民和乡村旅游“致富路”,"马学贵,民和回族土族自治县,豌豆,西沟乡,乡村旅游,目莲宝卷
",news_agriculture
上联：驸马不是马，下联怎么对？,"
",news_culture
人民币对美元汇率中间价跌90个基点,"丹麦克朗,匈牙利福林,波兰兹罗提,中国外汇交易中心,人民币
",news_finance
威海买哪个区域的房子比较好？,"
",news_house
抖音海外版一季度霸榜，新的内容营销模式真的适合出口电商卖家吗,"张一鸣,Facebook,Youtube,内容,营销
",news_tech
手机连接脑无法充电怎么办？,"
",news_tech
中国天才总师的未来蓝图，歼20还要继续改进，未来超越美军F22,"歼20,总师,战斗机,超视距,F22
",news_military
从首届品博会看自主品牌建设,"品博会,品牌建设,阿里巴巴,中船重工,中国品牌,老字号,中国中车
",news_finance
章子怡的字震惊网友 你不服不行,"谢娜,章子怡,姚晨,娱乐圈,泼墨门
",news_entertainment
长治旅游推介会走进郑州，发布多项惠民措施，创新推介形式引关注,"推介会,长治旅游,长治市,长治,郑州
",news_travel
Android P发表：全面导入AI人工智能、三大特色功能抢先看,"Android P,Burke,AI,Android,Google
",news_tech
商用民用一起抓，上汽大通要靠智能求生？,"商用车,上汽大通,上汽集团,D90,大通
",news_car
数学差，可以从事投资行业吗？,"
",news_finance
印度的医学是不是比中国的发达呢？,"印度,旅游看病,死亡率,仿制药,专利法
",news_world
创始人、CEO、总裁和董事长到底谁更大？,"Facebook,阿里巴巴,阿里巴巴集团,CEO,董事局主席
",news_tech
上联：白石板桥通南北。下联是什么？,"
",news_culture
新西兰公开赛：林丹2比0击败乔纳坦，获得2018赛季首冠,"林丹,王子维,石宇奇,黄宇翔,伍家朗
",news_sports
新Kindle Oasis，2399元值不值得买？,"墨水屏,Kindle Oasis,亚马逊,新款Kindle Oasis,IPX8
",news_tech
故宫文物医院下月将向公众预约开放,"单霁翔,我在故宫修文物,文物,吴昌硕,清明上河图,故宫,故宫博物院
",news_culture
西安最新最全樱桃采摘攻略！撩起满城的少女心！,"樱桃,白鹿原,樱桃园,西乡,采摘
",news_travel
工商银行独家冠名大连国际马拉松赛助力我市体育产业发展,"大连国际马拉松赛,工商银行大连市分行,马拉松,大连国际,邵海峰,体育产业,工商银行
",news_finance
如何让魅族手机自动推送升级Flyme7系统呢？,"
",news_tech
假如个人每年给公司创造90万的净利润，老板给每月给6000元工资，这待遇合理吗？,"
",news_finance
马自达是好车吗？,"二手车,马自达3,东京车展,本田缤智,马自达
",news_car
如果facebook进入中国，腾讯该如何自处呢？,"
",news_tech
买房不是凑齐房款就行了！过户还要这么多钱，你准备了吗？,"房产证颁发,房改房,过户费,评估费,销售价
",news_house
考上中国矿业大学北京研究生是什么感觉？,"
",news_edu
长城WEY销量越来越低，领克01销量接近一万，口碑确实很重要,"长城WEY,销量起到,领克01,长城,VV7,VV5
",news_car
2018医师实践技能考试开始缴费啦,"实践技能考试,笔试考试收费标准,考试网,医师资格考试收费标准,网上缴费
",news_edu
在美国的GPS运用的已经很普遍的情况下，为什么还要研发北斗导航,"俄罗斯,GPS,受制于人
",news_military
如果美国总统下令要求微软关闭中国的电脑系统，我们该如何应对？,"
",news_tech
LOL：小丑又出bug，无限召唤峡谷先锋，对面崩溃到挂机！,"传送门,峡谷先锋,LOL,对面,星际争霸
",news_game
三千尊神仙的集体宿舍，跃马扬鞭去关山门｜那些北京的故事,"朝阳门,祖师爷,赵孟俯,东岳庙,岳飞传,东岳大帝
",news_travel
炉石传说中这些卡牌的母亲竟然如此伟大,"炉石,麦迪文,德拉卡,罗宁,艾格文
",news_game
“移动支付”随中国游客走遍全球,"银行,纽约银行,银行账户,支付宝,信用卡
",news_finance
戛纳影展来了，这是有新生力量加入的一年，但新面孔在常客的阵容里仍显弱势,"密阳,燃烧,任逍遥,审判日,太阳之女,影展,一次别离,戛纳影展,金棕榈奖,人尽皆知,野梨树,十分钟年华老去,江湖儿女,李沧东,迦百农
",news_entertainment
杨毅既“一星四射”后再度说出惊人之语，令美娜尴尬至极,"杨毅老师,解说员,一星四射,詹姆斯,手术前
",news_sports
如何用PS画各种形状？,"
",news_tech
库里：我们正打出最棒的篮球 要把势头带到西决,"利害攸关
",news_sports
酱香白酒生产过程中三长具体是什么？,"
",news_finance
上联：风舞杨花迷人眼，怎么对下联？,"
",news_culture
